Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
22/01/2021,-4.019,-0.501,-1.314,-0.138,-0.848,-1.218,-1.791,-1.876,-0.352
25/01/2021,-3.857,-0.484,-1.324,-0.116,-0.843,-1.09,-1.729,-1.773,-0.355
26/01/2021,-3.879,-0.482,-1.302,-0.123,-0.844,-1.128,-1.747,-1.79,-0.342
27/01/2021,-3.225,-0.459,-1.206,-0.121,-0.845,-0.594,-1.205,-1.686,-0.334
28/01/2021,-3.339,-0.464,-1.178,-0.135,-0.866,-0.696,-1.454,-1.564,-0.321
29/01/2021,-3.053,-0.477,-1.037,-0.15,-0.878,-0.511,-1.308,-1.427,-0.318
01/02/2021,-3.329,-0.479,-1.136,-0.151,-0.876,-0.687,-1.428,-1.57,-0.331
02/02/2021,-3.727,-0.507,-1.214,-0.164,-0.88,-0.962,-1.617,-1.76,-0.35
03/02/2021,-3.967,-0.528,-1.237,-0.181,-0.882,-1.139,-1.716,-1.89,-0.361
04/02/2021,-4.036,-0.53,-1.237,-0.196,-0.859,-1.214,-1.762,-1.897,-0.377
05/02/2021,-4.171,-0.542,-1.269,-0.202,-0.854,-1.304,-1.807,-1.976,-0.388
08/02/2021,-4.226,-0.566,-1.314,-0.2,-0.866,-1.28,-1.84,-2.003,-0.383
09/02/2021,-4.215,-0.568,-1.31,-0.191,-0.868,-1.278,-1.837,-1.984,-0.394
10/02/2021,-4.166,-0.565,-1.304,-0.187,-0.875,-1.235,-1.811,-1.957,-0.398
11/02/2021,-4.263,-0.571,-1.314,-0.196,-0.875,-1.307,-1.848,-1.967,-0.448
12/02/2021,-4.364,-0.575,-1.324,-0.215,-0.878,-1.372,-1.9,-2.006,-0.458
16/02/2021,-4.332,-0.609,-1.389,-0.278,-0.879,-1.177,-1.84,-2.021,-0.471
17/02/2021,-4.269,-0.603,-1.353,-0.259,-0.89,-1.164,-1.83,-1.981,-0.458
18/02/2021,-4.207,-0.595,-1.302,-0.27,-0.888,-1.152,-1.81,-1.94,-0.457
19/02/2021,-4.199,-0.602,-1.278,-0.284,-0.887,-1.148,-1.797,-1.948,-0.454
22/02/2021,-3.941,-0.599,-1.222,-0.275,-0.89,-0.955,-1.706,-1.854,-0.381
23/02/2021,-3.901,-0.587,-1.207,-0.277,-0.883,-0.947,-1.709,-1.802,-0.39
24/02/2021,-3.944,-0.601,-1.201,-0.296,-0.884,-0.962,-1.785,-1.789,-0.37
25/02/2021,-3.62,-0.625,-1.145,-0.354,-0.892,-0.604,-1.429,-1.826,-0.365
26/02/2021,-3.163,-0.613,-0.992,-0.326,-0.854,-0.378,-1.383,-1.497,-0.283
01/03/2021,-3.645,-0.589,-1.139,-0.314,-0.864,-0.739,-1.616,-1.708,-0.321
02/03/2021,-3.701,-0.584,-1.092,-0.304,-0.889,-0.832,-1.631,-1.77,-0.3
03/03/2021,-3.663,-0.598,-1.067,-0.346,-0.894,-0.758,-1.505,-1.84,-0.318
04/03/2021,-3.374,-0.597,-0.954,-0.368,-0.876,-0.579,-1.359,-1.715,-0.3
05/03/2021,-3.369,-0.583,-0.962,-0.37,-0.885,-0.569,-1.503,-1.606,-0.26
08/03/2021,-3.348,-0.554,-0.949,-0.389,-0.881,-0.575,-1.426,-1.717,-0.205
09/03/2021,-3.486,-0.537,-1.007,-0.36,-0.888,-0.694,-1.508,-1.783,-0.195
10/03/2021,-3.613,-0.537,-1.025,-0.355,-0.899,-0.797,-1.594,-1.81,-0.209
11/03/2021,-3.808,-0.568,-1.079,-0.361,-0.877,-0.923,-1.646,-1.917,-0.245
12/03/2021,-3.852,-0.576,-1.089,-0.389,-0.867,-0.931,-1.64,-1.98,-0.232
15/03/2021,-3.824,-0.572,-1.092,-0.376,-0.857,-0.927,-1.659,-1.944,-0.221
16/03/2021,-3.922,-0.583,-1.107,-0.374,-0.859,-0.999,-1.671,-2.018,-0.233
17/03/2021,-3.924,-0.562,-1.085,-0.388,-0.837,-1.052,-1.689,-2.005,-0.23
18/03/2021,-3.785,-0.572,-1.059,-0.404,-0.84,-0.91,-1.547,-2.014,-0.224
19/03/2021,-3.677,-0.577,-1.002,-0.396,-0.84,-0.862,-1.568,-1.891,-0.218
22/03/2021,-3.619,-0.569,-0.986,-0.388,-0.823,-0.853,-1.655,-1.832,-0.132
23/03/2021,-3.472,-0.562,-0.93,-0.356,-0.83,-0.794,-1.585,-1.791,-0.096
24/03/2021,-3.298,-0.564,-0.852,-0.349,-0.823,-0.71,-1.526,-1.704,-0.068
25/03/2021,-3.426,-0.566,-0.872,-0.351,-0.822,-0.815,-1.571,-1.777,-0.078
26/03/2021,-3.624,-0.571,-0.958,-0.375,-0.823,-0.897,-1.642,-1.9,-0.082
29/03/2021,-3.466,-0.595,-0.95,-0.391,-0.795,-0.735,-1.556,-1.833,-0.077
30/03/2021,-3.52,-0.596,-0.957,-0.406,-0.788,-0.773,-1.555,-1.894,-0.071
31/03/2021,-3.584,-0.618,-0.936,-0.413,-0.807,-0.81,-1.585,-1.893,-0.106
01/04/2021,-3.777,-0.628,-0.98,-0.387,-0.805,-0.977,-1.698,-1.952,-0.127
05/04/2021,-3.864,-0.648,-1.037,-0.387,-0.794,-0.998,-1.729,-2,-0.135
06/04/2021,-3.853,-0.643,-1.02,-0.372,-0.799,-1.019,-1.716,-1.991,-0.146
07/04/2021,-3.892,-0.648,-1.004,-0.373,-0.809,-1.058,-1.746,-2.001,-0.145
08/04/2021,-3.963,-0.644,-1.013,-0.349,-0.824,-1.133,-1.777,-2.045,-0.141
09/04/2021,-4.026,-0.651,-1.019,-0.371,-0.829,-1.156,-1.816,-2.074,-0.136
12/04/2021,-3.908,-0.655,-0.892,-0.371,-0.832,-1.158,-1.823,-2.024,-0.061
13/04/2021,-3.972,-0.634,-0.905,-0.357,-0.836,-1.24,-1.84,-2.066,-0.066
14/04/2021,-3.94,-0.642,-0.89,-0.369,-0.838,-1.201,-1.819,-2.045,-0.076
15/04/2021,-3.966,-0.63,-0.921,-0.34,-0.841,-1.234,-1.85,-2.043,-0.073
16/04/2021,-4.002,-0.644,-0.945,-0.345,-0.841,-1.227,-1.858,-2.056,-0.088
19/04/2021,-3.969,-0.661,-0.919,-0.352,-0.843,-1.194,-1.834,-2.016,-0.119
20/04/2021,-3.729,-0.632,-0.907,-0.33,-0.845,-1.015,-1.741,-1.795,-0.193
21/04/2021,-3.731,-0.632,-0.892,-0.326,-0.842,-1.039,-1.805,-1.747,-0.179
22/04/2021,-3.89,-0.633,-0.897,-0.321,-0.856,-1.183,-1.764,-1.929,-0.197
23/04/2021,-4,-0.637,-0.91,-0.328,-0.855,-1.27,-1.86,-1.906,-0.234
26/04/2021,-4.05,-0.646,-0.923,-0.332,-0.848,-1.301,-1.876,-1.922,-0.252
27/04/2021,-4.07,-0.656,-0.896,-0.353,-0.847,-1.318,-1.902,-1.897,-0.271
28/04/2021,-4.064,-0.654,-0.867,-0.354,-0.842,-1.347,-1.885,-1.908,-0.271
29/04/2021,-4.045,-0.663,-0.854,-0.374,-0.836,-1.318,-1.881,-1.882,-0.282
30/04/2021,-3.887,-0.666,-0.768,-0.367,-0.847,-1.239,-1.823,-1.797,-0.267
03/05/2021,-3.918,-0.661,-0.763,-0.354,-0.876,-1.264,-1.83,-1.834,-0.254
04/05/2021,-3.725,-0.654,-0.702,-0.347,-0.875,-1.147,-1.752,-1.732,-0.241
05/05/2021,-3.851,-0.655,-0.728,-0.338,-0.872,-1.258,-1.766,-1.831,-0.254
06/05/2021,-3.914,-0.655,-0.769,-0.335,-0.886,-1.269,-1.812,-1.827,-0.275
07/05/2021,-4.092,-0.661,-0.798,-0.335,-0.892,-1.406,-1.913,-1.885,-0.294
10/05/2021,-3.998,-0.674,-0.766,-0.342,-0.901,-1.315,-1.809,-1.901,-0.288
11/05/2021,-3.566,-0.665,-0.626,-0.354,-0.893,-1.028,-1.689,-1.603,-0.274
12/05/2021,-3.208,-0.673,-0.523,-0.393,-0.914,-0.705,-1.447,-1.5,-0.261
13/05/2021,-3.203,-0.657,-0.435,-0.379,-0.922,-0.81,-1.617,-1.358,-0.228
14/05/2021,-3.675,-0.657,-0.531,-0.369,-0.918,-1.2,-1.8,-1.615,-0.26
17/05/2021,-3.539,-0.67,-0.501,-0.371,-0.927,-1.07,-1.781,-1.493,-0.265
18/05/2021,-3.591,-0.671,-0.528,-0.369,-0.943,-1.08,-1.706,-1.6,-0.285
19/05/2021,-3.32,-0.655,-0.459,-0.373,-0.933,-0.9,-1.643,-1.404,-0.273
20/05/2021,-3.481,-0.644,-0.507,-0.359,-0.942,-1.029,-1.713,-1.502,-0.266
21/05/2021,-3.53,-0.647,-0.452,-0.352,-0.934,-1.145,-1.733,-1.593,-0.204
24/05/2021,-3.7,-0.653,-0.543,-0.343,-0.948,-1.213,-1.831,-1.616,-0.253
25/05/2021,-3.754,-0.663,-0.554,-0.326,-0.952,-1.259,-1.825,-1.67,-0.259
26/05/2021,-3.884,-0.668,-0.563,-0.321,-0.968,-1.364,-1.889,-1.723,-0.272
27/05/2021,-3.947,-0.677,-0.55,-0.345,-0.97,-1.405,-1.915,-1.759,-0.273
28/05/2021,-3.902,-0.68,-0.477,-0.338,-0.971,-1.436,-1.909,-1.841,-0.152
01/06/2021,-3.838,-0.684,-0.47,-0.336,-0.986,-1.362,-1.878,-1.779,-0.181
02/06/2021,-3.882,-0.691,-0.48,-0.325,-0.982,-1.404,-1.898,-1.806,-0.178
03/06/2021,-3.865,-0.697,-0.466,-0.346,-0.976,-1.38,-1.859,-1.821,-0.185
04/06/2021,-3.938,-0.689,-0.482,-0.311,-0.986,-1.47,-1.948,-1.813,-0.177
07/06/2021,-4.007,-0.692,-0.484,-0.313,-0.991,-1.527,-1.964,-1.847,-0.196
08/06/2021,-4.003,-0.692,-0.476,-0.301,-0.995,-1.539,-1.944,-1.856,-0.203
09/06/2021,-3.943,-0.695,-0.458,-0.288,-0.99,-1.512,-1.885,-1.859,-0.199
10/06/2021,-4.028,-0.689,-0.475,-0.268,-0.993,-1.603,-1.955,-1.867,-0.206
11/06/2021,-4.159,-0.697,-0.489,-0.27,-0.998,-1.705,-1.972,-1.972,-0.215
14/06/2021,-4.192,-0.713,-0.503,-0.292,-0.995,-1.689,-1.97,-2.003,-0.219
15/06/2021,-4.167,-0.711,-0.508,-0.296,-0.993,-1.659,-1.944,-2.012,-0.211
16/06/2021,-4.137,-0.73,-0.479,-0.321,-1.013,-1.594,-1.914,-2.001,-0.222
17/06/2021,-3.986,-0.72,-0.453,-0.308,-1,-1.505,-1.855,-1.934,-0.197
18/06/2021,-3.735,-0.716,-0.374,-0.289,-1.006,-1.35,-1.709,-1.832,-0.194
21/06/2021,-3.697,-0.727,-0.36,-0.306,-0.978,-1.326,-1.843,-1.663,-0.191
22/06/2021,-3.954,-0.718,-0.421,-0.31,-0.961,-1.544,-1.899,-1.858,-0.197
23/06/2021,-4.024,-0.723,-0.405,-0.314,-0.978,-1.604,-1.941,-1.861,-0.222
24/06/2021,-4.118,-0.731,-0.44,-0.311,-0.957,-1.679,-1.953,-1.918,-0.247
25/06/2021,-4.219,-0.739,-0.464,-0.32,-0.954,-1.742,-1.982,-1.969,-0.268
28/06/2021,-4.127,-0.736,-0.451,-0.299,-0.95,-1.691,-1.958,-1.92,-0.249
29/06/2021,-4.094,-0.736,-0.437,-0.301,-0.937,-1.683,-1.936,-1.913,-0.245
30/06/2021,-4.052,-0.725,-0.418,-0.293,-0.943,-1.673,-1.936,-1.878,-0.238
01/07/2021,-4.042,-0.718,-0.428,-0.294,-0.934,-1.668,-1.932,-1.881,-0.229
02/07/2021,-4.154,-0.709,-0.443,-0.272,-0.943,-1.787,-2.008,-1.929,-0.217
06/07/2021,-3.96,-0.703,-0.411,-0.233,-0.945,-1.668,-1.919,-1.87,-0.171
07/07/2021,-3.887,-0.688,-0.413,-0.216,-0.955,-1.615,-1.904,-1.827,-0.156
08/07/2021,-3.544,-0.664,-0.323,-0.195,-0.957,-1.405,-1.775,-1.643,-0.126
09/07/2021,-3.779,-0.675,-0.364,-0.22,-0.961,-1.559,-1.916,-1.721,-0.142
12/07/2021,-3.892,-0.687,-0.424,-0.222,-0.958,-1.601,-1.925,-1.809,-0.158
13/07/2021,-3.876,-0.697,-0.421,-0.233,-0.95,-1.575,-1.869,-1.836,-0.171
14/07/2021,-3.837,-0.682,-0.403,-0.2,-0.961,-1.591,-1.886,-1.794,-0.157
15/07/2021,-3.698,-0.671,-0.357,-0.18,-0.958,-1.532,-1.83,-1.693,-0.175
16/07/2021,-3.574,-0.673,-0.302,-0.179,-0.955,-1.465,-1.753,-1.641,-0.18
19/07/2021,-2.862,-0.618,-0.175,-0.135,-0.956,-0.978,-1.468,-1.297,-0.097
20/07/2021,-2.961,-0.609,-0.201,-0.142,-0.943,-1.066,-1.588,-1.285,-0.088
21/07/2021,-3.2,-0.636,-0.267,-0.169,-0.929,-1.199,-1.689,-1.421,-0.09
22/07/2021,-3.262,-0.63,-0.285,-0.155,-0.929,-1.263,-1.692,-1.469,-0.101
23/07/2021,-3.395,-0.636,-0.312,-0.161,-0.944,-1.342,-1.743,-1.549,-0.103
26/07/2021,-3.329,-0.647,-0.304,-0.164,-0.93,-1.284,-1.716,-1.543,-0.07
27/07/2021,-3.158,-0.628,-0.27,-0.14,-0.956,-1.164,-1.642,-1.478,-0.038
28/07/2021,-3.193,-0.629,-0.242,-0.137,-0.97,-1.215,-1.685,-1.46,-0.048
29/07/2021,-3.404,-0.638,-0.352,-0.138,-0.97,-1.306,-1.811,-1.517,-0.076
30/07/2021,-3.342,-0.636,-0.395,-0.127,-0.974,-1.21,-1.746,-1.392,-0.204
02/08/2021,-3.272,-0.607,-0.363,-0.105,-0.991,-1.206,-1.605,-1.468,-0.199
03/08/2021,-3.287,-0.604,-0.369,-0.1,-0.985,-1.229,-1.644,-1.448,-0.195
04/08/2021,-3.299,-0.61,-0.348,-0.102,-0.985,-1.254,-1.617,-1.482,-0.2
05/08/2021,-3.398,-0.621,-0.361,-0.117,-0.979,-1.32,-1.649,-1.546,-0.203
06/08/2021,-3.465,-0.631,-0.349,-0.152,-0.967,-1.366,-1.683,-1.587,-0.195
09/08/2021,-3.434,-0.637,-0.335,-0.162,-0.967,-1.333,-1.653,-1.588,-0.193
10/08/2021,-3.459,-0.644,-0.338,-0.171,-0.974,-1.332,-1.654,-1.603,-0.202
11/08/2021,-3.525,-0.635,-0.357,-0.161,-0.985,-1.387,-1.705,-1.621,-0.199
12/08/2021,-3.612,-0.642,-0.35,-0.165,-0.99,-1.465,-1.746,-1.656,-0.21
13/08/2021,-3.653,-0.633,-0.378,-0.131,-0.983,-1.528,-1.749,-1.701,-0.203
16/08/2021,-3.465,-0.625,-0.325,-0.118,-0.993,-1.404,-1.719,-1.566,-0.18
17/08/2021,-3.33,-0.626,-0.272,-0.116,-0.988,-1.328,-1.632,-1.552,-0.146
18/08/2021,-3.31,-0.626,-0.262,-0.115,-0.98,-1.327,-1.508,-1.621,-0.181
19/08/2021,-3.032,-0.61,-0.19,-0.105,-0.963,-1.164,-1.464,-1.428,-0.14
20/08/2021,-3.194,-0.614,-0.189,-0.106,-0.962,-1.323,-1.6,-1.456,-0.138
23/08/2021,-3.349,-0.623,-0.237,-0.108,-0.966,-1.415,-1.664,-1.577,-0.108
24/08/2021,-3.382,-0.641,-0.244,-0.117,-0.957,-1.423,-1.669,-1.569,-0.144
25/08/2021,-3.458,-0.659,-0.245,-0.149,-0.98,-1.425,-1.717,-1.581,-0.16
26/08/2021,-3.323,-0.658,-0.207,-0.152,-0.97,-1.336,-1.625,-1.541,-0.157
27/08/2021,-3.449,-0.655,-0.223,-0.132,-0.965,-1.474,-1.733,-1.569,-0.147
30/08/2021,-3.501,-0.667,-0.24,-0.125,-0.964,-1.505,-1.736,-1.605,-0.16
31/08/2021,-3.526,-0.674,-0.255,-0.145,-0.959,-1.493,-1.72,-1.625,-0.181
01/09/2021,-3.623,-0.675,-0.288,-0.145,-0.966,-1.549,-1.745,-1.681,-0.197
02/09/2021,-3.629,-0.677,-0.301,-0.141,-0.966,-1.544,-1.756,-1.678,-0.195
03/09/2021,-3.631,-0.679,-0.315,-0.149,-0.971,-1.517,-1.773,-1.654,-0.204
07/09/2021,-3.598,-0.692,-0.349,-0.177,-0.971,-1.409,-1.714,-1.671,-0.213
08/09/2021,-3.5,-0.684,-0.326,-0.167,-0.963,-1.36,-1.702,-1.602,-0.196
09/09/2021,-3.45,-0.681,-0.288,-0.14,-0.971,-1.37,-1.664,-1.598,-0.188
10/09/2021,-3.416,-0.691,-0.284,-0.16,-0.97,-1.311,-1.585,-1.627,-0.204
13/09/2021,-3.475,-0.702,-0.311,-0.154,-0.958,-1.35,-1.64,-1.618,-0.217
14/09/2021,-3.471,-0.694,-0.299,-0.135,-0.962,-1.381,-1.618,-1.642,-0.211
15/09/2021,-3.487,-0.704,-0.288,-0.144,-0.956,-1.395,-1.668,-1.61,-0.209
16/09/2021,-3.439,-0.708,-0.269,-0.162,-0.949,-1.351,-1.633,-1.609,-0.197
17/09/2021,-3.287,-0.709,-0.232,-0.172,-0.952,-1.222,-1.529,-1.569,-0.189
20/09/2021,-2.815,-0.664,-0.153,-0.138,-0.928,-0.932,-1.293,-1.387,-0.135
21/09/2021,-2.801,-0.672,-0.133,-0.135,-0.923,-0.938,-1.341,-1.316,-0.144
22/09/2021,-3.054,-0.684,-0.161,-0.135,-0.908,-1.166,-1.501,-1.384,-0.169
23/09/2021,-3.303,-0.708,-0.213,-0.197,-0.899,-1.286,-1.628,-1.471,-0.204
24/09/2021,-3.401,-0.706,-0.223,-0.209,-0.901,-1.362,-1.655,-1.549,-0.197
27/09/2021,-3.385,-0.706,-0.21,-0.22,-0.897,-1.352,-1.624,-1.559,-0.202
28/09/2021,-3.039,-0.693,-0.104,-0.243,-0.918,-1.081,-1.441,-1.41,-0.188
29/09/2021,-3.013,-0.694,-0.076,-0.236,-0.916,-1.091,-1.457,-1.379,-0.177
30/09/2021,-2.976,-0.676,-0.037,-0.215,-0.927,-1.121,-1.377,-1.416,-0.183
01/10/2021,-2.978,-0.663,-0.05,-0.199,-0.925,-1.141,-1.484,-1.319,-0.175
04/10/2021,-2.842,-0.652,0.018,-0.202,-0.936,-1.07,-1.396,-1.283,-0.163
05/10/2021,-2.979,-0.654,0.008,-0.226,-0.942,-1.165,-1.488,-1.333,-0.158
06/10/2021,-2.811,-0.623,0.045,-0.219,-0.955,-1.059,-1.481,-1.2,-0.13
07/10/2021,-3.098,-0.64,-0.031,-0.234,-0.941,-1.252,-1.558,-1.376,-0.164
08/10/2021,-3.191,-0.638,-0.04,-0.26,-0.943,-1.31,-1.587,-1.438,-0.166
11/10/2021,-3.13,-0.636,-0.05,-0.281,-0.943,-1.22,-1.516,-1.443,-0.171
12/10/2021,-2.98,-0.607,-0.015,-0.281,-0.919,-1.158,-1.451,-1.382,-0.147
13/10/2021,-3.032,-0.609,-0.03,-0.254,-0.911,-1.228,-1.486,-1.389,-0.157
14/10/2021,-3.261,-0.62,-0.114,-0.239,-0.909,-1.379,-1.584,-1.509,-0.168
15/10/2021,-3.416,-0.639,-0.179,-0.271,-0.907,-1.42,-1.611,-1.601,-0.204
18/10/2021,-3.321,-0.654,-0.167,-0.282,-0.887,-1.331,-1.583,-1.54,-0.198
19/10/2021,-3.431,-0.665,-0.204,-0.3,-0.867,-1.395,-1.618,-1.606,-0.207
20/10/2021,-3.48,-0.663,-0.225,-0.296,-0.859,-1.437,-1.651,-1.612,-0.217
21/10/2021,-3.376,-0.668,-0.187,-0.301,-0.865,-1.355,-1.66,-1.516,-0.2
22/10/2021,-3.37,-0.663,-0.204,-0.274,-0.878,-1.351,-1.624,-1.547,-0.199
25/10/2021,-3.296,-0.657,-0.201,-0.269,-0.861,-1.308,-1.622,-1.479,-0.195
26/10/2021,-3.347,-0.661,-0.246,-0.27,-0.852,-1.318,-1.594,-1.557,-0.196
27/10/2021,-3.177,-0.655,-0.196,-0.235,-0.874,-1.217,-1.517,-1.48,-0.18
28/10/2021,-3.085,-0.657,-0.194,-0.253,-0.86,-1.121,-1.55,-1.353,-0.182
29/10/2021,-3.015,-0.656,-0.186,-0.252,-0.839,-1.082,-1.496,-1.348,-0.171
01/11/2021,-3.072,-0.644,-0.229,-0.253,-0.841,-1.105,-1.472,-1.44,-0.16
02/11/2021,-3.156,-0.621,-0.224,-0.234,-0.833,-1.244,-1.506,-1.496,-0.154
03/11/2021,-3.243,-0.634,-0.244,-0.25,-0.836,-1.279,-1.564,-1.517,-0.162
04/11/2021,-3.324,-0.621,-0.263,-0.204,-0.843,-1.393,-1.566,-1.6,-0.158
05/11/2021,-3.194,-0.612,-0.246,-0.162,-0.837,-1.337,-1.51,-1.536,-0.148
08/11/2021,-3.157,-0.647,-0.251,-0.177,-0.85,-1.232,-1.498,-1.484,-0.175
09/11/2021,-2.982,-0.623,-0.224,-0.144,-0.828,-1.163,-1.425,-1.392,-0.165
10/11/2021,-2.871,-0.644,-0.19,-0.186,-0.806,-1.045,-1.317,-1.379,-0.175
11/11/2021,-2.872,-0.644,-0.202,-0.184,-0.796,-1.046,-1.334,-1.358,-0.18
12/11/2021,-2.937,-0.646,-0.232,-0.176,-0.779,-1.104,-1.36,-1.394,-0.183
15/11/2021,-2.95,-0.639,-0.239,-0.194,-0.777,-1.101,-1.333,-1.434,-0.183
16/11/2021,-2.925,-0.622,-0.255,-0.202,-0.773,-1.073,-1.324,-1.437,-0.164
17/11/2021,-2.875,-0.602,-0.239,-0.176,-0.772,-1.086,-1.302,-1.419,-0.154
18/11/2021,-2.813,-0.597,-0.22,-0.175,-0.785,-1.036,-1.316,-1.382,-0.115
19/11/2021,-2.66,-0.593,-0.21,-0.142,-0.753,-0.962,-1.252,-1.32,-0.088
22/11/2021,-2.621,-0.594,-0.193,-0.185,-0.758,-0.891,-1.182,-1.347,-0.092
23/11/2021,-2.504,-0.576,-0.156,-0.22,-0.793,-0.759,-1.177,-1.304,-0.023
24/11/2021,-2.432,-0.562,-0.128,-0.21,-0.787,-0.745,-1.178,-1.247,-0.007
26/11/2021,-1.184,-0.499,0.057,-0.119,-0.779,0.156,-0.672,-0.645,0.133
29/11/2021,-1.313,-0.451,0.047,-0.131,-0.757,-0.021,-0.875,-0.566,0.128
30/11/2021,-0.921,-0.43,0.147,-0.11,-0.76,0.232,-0.65,-0.407,0.136
01/12/2021,-1.005,-0.453,0.112,-0.093,-0.759,0.188,-0.499,-0.647,0.141
02/12/2021,-0.991,-0.464,0.109,-0.102,-0.759,0.225,-0.64,-0.487,0.136
03/12/2021,-0.808,-0.454,0.135,-0.066,-0.743,0.32,-0.51,-0.481,0.183
06/12/2021,-0.948,-0.495,0.092,-0.095,-0.737,0.287,-0.665,-0.453,0.17
07/12/2021,-1.537,-0.553,-0.05,-0.106,-0.763,-0.065,-0.94,-0.723,0.126
08/12/2021,-1.852,-0.563,-0.073,-0.136,-0.771,-0.309,-1.056,-0.901,0.105
09/12/2021,-1.798,-0.556,-0.047,-0.115,-0.77,-0.31,-0.959,-0.936,0.097
10/12/2021,-1.963,-0.555,-0.042,-0.115,-0.78,-0.471,-1.102,-0.953,0.092
13/12/2021,-1.905,-0.534,-0.012,-0.088,-0.801,-0.47,-1.023,-0.989,0.107
14/12/2021,-1.726,-0.53,0.045,-0.099,-0.789,-0.353,-0.92,-0.914,0.108
15/12/2021,-1.837,-0.534,0.002,-0.108,-0.757,-0.44,-1.027,-0.921,0.111
16/12/2021,-2,-0.516,-0.039,-0.094,-0.726,-0.625,-0.976,-1.135,0.111
17/12/2021,-1.779,-0.514,0.036,-0.078,-0.734,-0.489,-0.896,-1.004,0.121
20/12/2021,-1.39,-0.49,0.139,-0.085,-0.749,-0.205,-0.827,-0.737,0.174
21/12/2021,-1.77,-0.528,0.023,-0.116,-0.749,-0.4,-0.939,-0.984,0.153
22/12/2021,-1.956,-0.537,-0.026,-0.116,-0.756,-0.521,-1.053,-1.056,0.153
23/12/2021,-2.162,-0.557,-0.081,-0.139,-0.773,-0.612,-1.133,-1.165,0.136
27/12/2021,-2.185,-0.568,-0.119,-0.14,-0.769,-0.589,-1.177,-1.153,0.145
28/12/2021,-2.48,-0.574,-0.153,-0.141,-0.806,-0.806,-1.295,-1.268,0.083
29/12/2021,-2.474,-0.589,-0.138,-0.172,-0.786,-0.789,-1.311,-1.242,0.079
30/12/2021,-2.476,-0.577,-0.134,-0.163,-0.769,-0.833,-1.281,-1.268,0.073
31/12/2021,-2.537,-0.614,-0.129,-0.162,-0.782,-0.85,-1.303,-1.272,0.038
03/01/2022,-2.537443709,-0.752524208,-0.345877807,-0.216608129,-0.191613838,-1.030819726,-1.436911266,-1.036908519,-0.063623924
04/01/2022,-2.633788944,-0.763911607,-0.356584187,-0.218826175,-0.201678573,-1.092788402,-1.4430226,-1.118994093,-0.071772251
05/01/2022,-2.647145917,-0.78008181,-0.343029697,-0.215831174,-0.186735959,-1.121467278,-1.328421438,-1.222423925,-0.096300554
06/01/2022,-2.440022763,-0.755541687,-0.310180613,-0.219079298,-0.202537328,-0.952683837,-1.323096193,-1.03218233,-0.08474424
07/01/2022,-2.540550551,-0.757426504,-0.309668766,-0.214397825,-0.191018039,-1.068039416,-1.338603837,-1.059632653,-0.142314061
10/01/2022,-2.418389878,-0.736213148,-0.307120408,-0.212118801,-0.181778386,-0.981159134,-1.297748514,-0.982774557,-0.137866807
11/01/2022,-2.530836933,-0.746978685,-0.315784624,-0.208080602,-0.189598248,-1.070394775,-1.347434881,-1.025626508,-0.157775544
12/01/2022,-2.745738159,-0.742136406,-0.339465317,-0.202080126,-0.206428969,-1.25562734,-1.422098907,-1.149677274,-0.173961977
13/01/2022,-2.565139807,-0.717133126,-0.328900114,-0.201882241,-0.188035605,-1.129188721,-1.287583197,-1.116240241,-0.16131637
14/01/2022,-2.411914031,-0.715082762,-0.318242714,-0.200803973,-0.19400752,-0.983777062,-1.312464198,-0.944441296,-0.155008537
18/01/2022,-2.192121851,-0.695280504,-0.293514781,-0.207715565,-0.190069934,-0.805541066,-1.126895699,-0.903822873,-0.161403279
19/01/2022,-2.05013545,-0.697962719,-0.270972922,-0.200936709,-0.208019709,-0.672243391,-1.106232159,-0.775342048,-0.168561242
20/01/2022,-2.11458105,-0.699178445,-0.271871518,-0.200223893,-0.213435989,-0.729871204,-1.036043135,-0.884115696,-0.194422219
21/01/2022,-1.711636792,-0.650116448,-0.247010625,-0.202447699,-0.204575112,-0.407486907,-0.85395198,-0.679421954,-0.178262858
24/01/2022,-1.32036753,-0.598919048,-0.229857871,-0.205150649,-0.199857638,-0.086582325,-0.77583511,-0.408251851,-0.13628057
25/01/2022,-1.188961184,-0.601409427,-0.210142691,-0.20101485,-0.181009559,0.004615342,-0.704677871,-0.338625788,-0.145657526
26/01/2022,-1.382190106,-0.646726812,-0.212312578,-0.208013292,-0.204655003,-0.110482422,-0.726329029,-0.478418786,-0.177442291
27/01/2022,-1.21412724,-0.604570426,-0.179976721,-0.221584586,-0.1834627,-0.024532806,-0.702913157,-0.352125677,-0.159088406
28/01/2022,-1.351324216,-0.556068244,-0.204821882,-0.223322536,-0.178655662,-0.188455893,-0.79319889,-0.411231227,-0.146894099
31/01/2022,-1.565670843,-0.552169616,-0.231178451,-0.215967363,-0.178725967,-0.387629447,-0.897270428,-0.484599796,-0.183800619
01/02/2022,-1.882114225,-0.577043069,-0.24486075,-0.211574705,-0.232216612,-0.616419089,-1.079098574,-0.607962439,-0.195053212
02/02/2022,-1.993001795,-0.591579373,-0.267072689,-0.20839062,-0.187671186,-0.738287927,-1.038949762,-0.752108494,-0.201943539
