"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-07-20T04:00:00.000Z","26,660","27,035","26,403","26,470","-0.7576","-0.9624","201,467"
"2020-07-27T04:00:00.000Z","26,448","26,625","25,992","26,428","-0.1570","-0.3619","196,057"
"2020-08-03T04:00:00.000Z","26,542","27,456","26,534","27,433","3.80","3.60","181,348"
"2020-08-10T04:00:00.000Z","27,488","28,155","27,488","27,931","1.81","1.61","177,580"
"2020-08-17T04:00:00.000Z","27,970","28,000","27,526","27,930","-0.0025","-0.2073","156,246"
"2020-08-24T04:00:00.000Z","28,078","28,733","28,042","28,654","2.59","2.39","183,427"
"2020-08-31T04:00:00.000Z","28,644","29,199","27,665","28,133","-1.82","-2.02","284,981"
"2020-09-08T04:00:00.000Z","27,925","28,206","27,447","27,666","-1.66","-1.87","193,933"
"2020-09-14T04:00:00.000Z","27,719","28,365","27,488","27,657","-0.0297","-0.2346","236,341"
"2020-09-21T04:00:00.000Z","27,485","27,485","26,537","27,174","-1.75","-1.95","225,069"
"2020-09-28T04:00:00.000Z","27,362","28,041","27,338","27,683","1.87","1.67","193,839"
"2020-10-05T04:00:00.000Z","27,825","28,676","27,728","28,587","3.27","3.06","173,347"
"2020-10-12T04:00:00.000Z","28,671","28,958","28,182","28,606","0.0679","-0.1369","208,351"
"2020-10-19T04:00:00.000Z","28,634","28,712","28,040","28,336","-0.9464","-1.15","169,797"
"2020-10-26T04:00:00.000Z","28,186","28,186","26,144","26,502","-6.47","-6.68","221,949"
"2020-11-02T05:00:00.000Z","26,691","28,495","26,691","28,323","6.87","6.67","190,582"
"2020-11-09T05:00:00.000Z","29,468","29,934","28,902","29,480","4.08","3.88","230,593"
"2020-11-16T05:00:00.000Z","29,672","29,964","29,228","29,263","-0.7338","-0.9387","182,369"
"2020-11-23T05:00:00.000Z","29,333","30,117","29,333","29,910","2.21","2.01","132,776"
"2020-11-30T05:00:00.000Z","29,855","30,218","29,464","30,218","1.03","0.8245","215,748"
"2020-12-07T05:00:00.000Z","30,233","30,320","29,821","30,046","-0.5688","-0.7737","179,209"
"2020-12-14T05:00:00.000Z","30,124","30,344","29,849","30,179","0.4416","0.2367","228,477"
"2020-12-21T05:00:00.000Z","30,159","30,304","29,756","30,200","0.0690","-0.1359","126,004"
"2020-12-28T05:00:00.000Z","30,283","30,637","30,274","30,606","1.35","1.14","124,515"
"2021-01-04T05:00:00.000Z","30,627","31,193","29,882","31,098","1.61","1.40","214,434"
"2021-01-11T05:00:00.000Z","31,015","31,224","30,613","30,814","-0.9123","-1.12","201,151"
"2021-01-19T05:00:00.000Z","30,887","31,272","30,865","30,997","0.5930","0.3881","163,192"
"2021-01-25T05:00:00.000Z","30,990","31,121","29,856","29,983","-3.27","-3.48","243,107"
"2021-02-01T05:00:00.000Z","30,055","31,252","30,015","31,148","3.89","3.68","163,222"
"2021-02-08T05:00:00.000Z","31,191","31,544","31,191","31,458","0.9958","0.7909","151,799"
"2021-02-16T05:00:00.000Z","31,472","31,648","31,285","31,494","0.1142","-0.0907","136,191"
"2021-02-22T05:00:00.000Z","31,381","32,010","30,911","30,932","-1.78","-1.99","226,281"
"2021-03-01T05:00:00.000Z","31,066","31,668","30,548","31,496","1.82","1.62","219,705"
"2021-03-08T05:00:00.000Z","31,512","32,793","31,512","32,779","4.07","3.87","212,424"
"2021-03-15T04:00:00.000Z","32,799","33,228","32,505","32,628","-0.4597","-0.6645","240,984"
"2021-03-22T04:00:00.000Z","32,602","33,099","32,071","33,073","1.36","1.16","197,445"
"2021-03-29T04:00:00.000Z","33,088","33,259","32,905","33,153","0.2429","0.0380","139,816"
"2021-04-05T04:00:00.000Z","33,222","33,811","33,222","33,801","1.95","1.75","154,735"
"2021-04-12T04:00:00.000Z","33,775","34,257","33,546","34,201","1.18","0.9788","164,771"
"2021-04-19T04:00:00.000Z","34,182","34,182","33,687","34,043","-0.4596","-0.6644","165,958"
"2021-04-26T04:00:00.000Z","34,044","34,149","33,744","33,875","-0.4954","-0.7002","171,909"
"2021-05-03T04:00:00.000Z","33,905","34,811","33,766","34,778","2.67","2.46","158,607"
"2021-05-10T04:00:00.000Z","34,785","35,092","33,555","34,382","-1.14","-1.34","182,699"
"2021-05-17T04:00:00.000Z","34,375","34,415","33,474","34,208","-0.5069","-0.7118","158,237"
"2021-05-24T04:00:00.000Z","34,254","34,631","34,254","34,529","0.9402","0.7353","161,304"
"2021-06-01T04:00:00.000Z","34,584","34,849","34,334","34,756","0.6572","0.4524","113,125"
"2021-06-07T04:00:00.000Z","34,766","34,821","34,329","34,480","-0.7964","-1.00","137,558"
"2021-06-14T04:00:00.000Z","34,473","34,473","33,272","33,290","-3.45","-3.65","185,000"
"2021-06-21T04:00:00.000Z","33,312","34,501","33,312","34,434","3.44","3.23","160,224"
"2021-06-28T04:00:00.000Z","34,428","34,822","34,186","34,786","1.02","0.8189","144,094"
"2021-07-06T04:00:00.000Z","34,790","34,894","34,146","34,870","0.2409","0.0361","129,132"
"2021-07-12T04:00:00.000Z","34,837","35,090","34,648","34,688","-0.5228","-0.7277","162,405"
"2021-07-19T04:00:00.000Z","34,528","35,095","33,742","35,062","1.08","0.8725","177,513"
"2021-07-26T04:00:00.000Z","35,056","35,172","34,871","34,935","-0.3596","-0.5644","145,203"
"2021-08-02T04:00:00.000Z","34,969","35,247","34,714","35,209","0.7816","0.5767","119,897"
